sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split
spk14_059,spk14,59,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_059.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_059.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_059.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_059.txt,59,5.174648526077098,308,60,natural,train
spk14_060,spk14,60,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_060.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_060.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_060.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_060.txt,60,4.576666666666667,274,60,natural,train
spk14_061,spk14,61,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_061.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_061.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_061.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_061.txt,61,3.380657596371882,202,60,natural,val
spk14_062,spk14,62,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_062.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_062.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_062.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_062.txt,62,4.300657596371882,257,60,natural,val
spk14_063,spk14,63,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_063.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_063.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_063.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_063.txt,63,3.403650793650794,202,60,natural,train
spk14_064,spk14,64,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_064.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_064.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_064.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_064.txt,64,4.921655328798186,294,60,natural,train
spk14_065,spk14,65,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_065.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_065.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_065.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_065.txt,65,5.243650793650794,314,60,natural,train
spk14_066,spk14,66,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_066.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_066.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_066.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_066.txt,66,8.3256462585034,499,60,natural,val
spk14_067,spk14,67,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_067.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_067.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_067.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_067.txt,67,3.265646258503401,195,60,natural,train
spk14_068,spk14,68,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_068.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_068.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_068.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_068.txt,68,5.243650793650794,313,60,natural,train
spk14_069,spk14,69,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_069.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_069.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_069.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_069.txt,69,4.116666666666666,246,60,natural,val
spk14_070,spk14,70,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_070.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_070.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_070.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_070.txt,70,3.380657596371882,202,60,natural,train
spk14_071,spk14,71,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_071.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_071.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_071.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_071.txt,71,4.760657596371882,284,60,natural,train
spk14_072,spk14,72,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_072.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_072.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_072.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_072.txt,72,3.5186621315192745,210,60,natural,train
spk14_073,spk14,73,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_073.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_073.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_073.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_073.txt,73,2.7596598639455783,165,60,natural,train
spk14_074,spk14,74,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_074.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_074.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_074.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_074.txt,74,4.737664399092971,282,60,natural,train
spk14_075,spk14,75,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_075.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_075.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_075.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_075.txt,75,5.496666666666667,329,60,natural,train
spk14_076,spk14,76,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_076.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_076.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_076.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_076.txt,76,2.943650793650794,175,60,natural,train
spk14_077,spk14,77,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_077.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_077.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_077.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_077.txt,77,3.449659863945578,206,60,natural,val
spk14_078,spk14,78,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_078.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_078.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_078.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_078.txt,78,2.5756462585034012,154,60,natural,val
spk14_079,spk14,79,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_079.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_079.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_079.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_079.txt,79,3.449659863945578,206,60,natural,train
spk14_080,spk14,80,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_080.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_080.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_080.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_080.txt,80,3.7486621315192745,223,60,natural,train
spk14_081,spk14,81,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_081.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_081.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_081.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_081.txt,81,3.633650793650794,216,60,natural,train
spk14_082,spk14,82,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_082.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_082.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_082.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_082.txt,82,4.96766439909297,297,60,natural,train
spk14_083,spk14,83,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_083.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_083.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_083.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_083.txt,83,3.3576643990929704,200,60,natural,train
spk14_084,spk14,84,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_084.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_084.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_084.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_084.txt,84,4.323650793650794,259,60,natural,train
spk14_085,spk14,85,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_085.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_085.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_085.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_085.txt,85,3.3576643990929704,201,60,natural,train
spk14_086,spk14,86,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_086.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_086.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_086.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_086.txt,86,4.898662131519274,292,60,natural,train
spk14_087,spk14,87,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_087.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_087.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_087.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_087.txt,87,4.04766439909297,242,60,natural,train
spk14_088,spk14,88,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_088.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_088.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_088.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_088.txt,88,2.5756462585034012,153,60,natural,val
spk14_089,spk14,89,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_089.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_089.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_089.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_089.txt,89,3.495646258503401,208,60,natural,train
spk14_090,spk14,90,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_090.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_090.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_090.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_090.txt,90,4.96766439909297,298,60,natural,train
